"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 18, 2011","3,650.71","3,697.54","3,698.96","3,645.79","155.67M","-2.04%"
"Jul 15, 2011","3,726.59","3,730.50","3,748.05","3,706.82","154.51M","-0.66%"
"Jul 14, 2011","3,751.23","3,754.57","3,782.05","3,743.89","129.30M","-1.11%"
"Jul 13, 2011","3,793.27","3,755.51","3,800.87","3,748.48","158.02M","0.51%"
"Jul 12, 2011","3,774.12","3,742.20","3,786.54","3,717.58","253.10M","-0.88%"
"Jul 11, 2011","3,807.51","3,878.60","3,890.07","3,789.85","202.01M","-2.71%"
"Jul 08, 2011","3,913.55","3,995.43","3,999.45","3,912.77","181.07M","-1.67%"
"Jul 07, 2011","3,979.96","3,981.79","4,020.33","3,960.24","159.20M","0.47%"
"Jul 06, 2011","3,961.34","3,981.38","3,981.90","3,941.65","164.60M","-0.44%"
"Jul 05, 2011","3,978.83","3,997.48","3,998.83","3,973.68","224.30M","-0.61%"
"Jul 04, 2011","4,003.11","4,010.37","4,010.37","3,996.58","88.65M","-0.11%"
"Jul 01, 2011","4,007.35","3,981.96","4,023.59","3,967.46","128.42M","0.63%"
"Jun 30, 2011","3,982.21","3,937.26","3,982.42","3,926.28","135.57M","1.48%"
"Jun 29, 2011","3,924.23","3,875.80","3,935.94","3,868.92","149.30M","1.88%"
"Jun 28, 2011","3,851.89","3,810.51","3,867.90","3,806.35","141.40M","1.46%"
"Jun 27, 2011","3,796.55","3,775.75","3,803.29","3,769.61","105.27M","0.31%"
"Jun 24, 2011","3,784.80","3,838.50","3,867.13","3,775.35","165.31M","-0.08%"
"Jun 23, 2011","3,787.79","3,852.48","3,857.89","3,774.27","149.66M","-2.16%"
"Jun 22, 2011","3,871.37","3,875.11","3,885.23","3,853.89","110.90M","-0.15%"
"Jun 21, 2011","3,877.07","3,820.05","3,879.44","3,820.05","121.99M","2.04%"
"Jun 20, 2011","3,799.66","3,758.98","3,806.67","3,755.29","111.64M","-0.63%"
"Jun 17, 2011","3,823.74","3,774.55","3,843.45","3,742.31","234.69M","0.83%"
"Jun 16, 2011","3,792.31","3,775.38","3,795.48","3,743.97","190.41M","-0.38%"
"Jun 15, 2011","3,806.85","3,851.23","3,858.64","3,800.32","134.40M","-1.49%"
"Jun 14, 2011","3,864.58","3,830.79","3,877.81","3,829.91","116.98M","1.50%"
"Jun 13, 2011","3,807.61","3,807.46","3,828.23","3,796.30","71.74M","0.07%"
"Jun 10, 2011","3,805.09","3,865.74","3,876.55","3,798.88","129.84M","-1.90%"
"Jun 09, 2011","3,878.65","3,835.25","3,884.73","3,823.15","125.48M","1.06%"
"Jun 08, 2011","3,837.98","3,857.65","3,864.37","3,826.07","134.13M","-0.88%"
"Jun 07, 2011","3,871.92","3,863.83","3,889.97","3,855.99","104.11M","0.22%"
"Jun 06, 2011","3,863.40","3,875.63","3,881.96","3,851.83","109.19M","-0.70%"
"Jun 03, 2011","3,890.68","3,899.16","3,905.59","3,845.39","121.97M","0.02%"
"Jun 02, 2011","3,889.87","3,930.59","3,937.00","3,889.87","115.81M","-1.89%"
"Jun 01, 2011","3,964.81","4,014.84","4,015.85","3,956.07","142.25M","-1.05%"
"May 31, 2011","4,006.94","3,967.63","4,015.25","3,959.91","158.37M","1.63%"
"May 30, 2011","3,942.53","3,947.16","3,963.28","3,931.53","45.50M","-0.21%"
"May 27, 2011","3,950.98","3,958.60","3,979.07","3,940.86","126.73M","0.86%"
"May 26, 2011","3,917.22","3,937.05","3,949.17","3,904.06","118.97M","-0.30%"
"May 25, 2011","3,928.99","3,889.72","3,937.54","3,884.55","125.19M","0.31%"
"May 24, 2011","3,916.88","3,915.11","3,934.52","3,907.16","114.45M","0.25%"
"May 23, 2011","3,906.98","3,934.36","3,937.01","3,903.90","147.68M","-2.10%"
"May 20, 2011","3,990.85","4,023.09","4,050.57","3,983.13","142.43M","-0.92%"
"May 19, 2011","4,027.74","4,001.32","4,046.07","3,978.18","138.84M","1.25%"
"May 18, 2011","3,978.00","3,976.79","3,990.70","3,956.22","116.21M","0.92%"
"May 17, 2011","3,941.58","3,973.12","4,003.56","3,941.58","147.59M","-1.21%"
"May 16, 2011","3,989.82","3,975.38","3,998.37","3,955.93","132.07M","-0.72%"
"May 13, 2011","4,018.85","4,046.22","4,067.59","4,011.44","131.36M","-0.11%"
"May 12, 2011","4,023.29","4,015.80","4,025.14","3,986.93","137.77M","-0.86%"
"May 11, 2011","4,058.08","4,062.43","4,076.66","4,047.82","124.75M","0.14%"
"May 10, 2011","4,052.51","4,011.33","4,072.16","4,006.94","135.96M","1.13%"
"May 09, 2011","4,007.26","4,037.91","4,058.03","3,993.67","156.32M","-1.25%"
"May 06, 2011","4,058.01","4,008.43","4,064.50","3,991.53","198.35M","1.33%"
"May 05, 2011","4,004.87","4,039.10","4,052.23","3,981.19","158.51M","-0.95%"
"May 04, 2011","4,043.13","4,089.64","4,116.66","4,032.22","174.61M","-1.31%"
